path	head	branch	detached	locked	prunable	exists	nested_under	nested_children	nested_layout	owner	processes	sessions	active_refs	dirty_state	dirty_count	merged	remote_reachable	commit_age_days	path_age_days	size_mib	size_state	janitor_candidate	stale_candidate	category
/home/ds/gascity-worktrees/polecat-4-c9ci	c8a70b4a29a6d272d8ba9e003f143a571a38b82d		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	yes	yes	1.6	1.54	73.6	measured	False	False	safe-cleanup-candidate
/home/ds/gascity-worktrees/polecat-4-ccrx	3c80746017c194495f9e961da973cff9bc9f3c22	fix/hook-projection-idempotent-3862	False	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.52	0.52	73.9	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-4-g96u	c5c9372d7ca3d5bd62ab4e84311fcdfb4a7590df	fix/hook-claim-skip-mail-4419	False	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	1.53	1.53	317.5	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-4-kbka	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.04	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-4-qs54	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.04	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-4-ztob	9a99e0ec1a6091b93faee1f94017037a568776b2		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	yes	yes	1.69	1.63	71.5	measured	False	False	safe-cleanup-candidate
/home/ds/gascity-worktrees/polecat-4/gc-gwhk-author-pr-for-3689-tmux-session-recreation-alias-conflict/wt	943c59b183fc4d737b79881b25c30a9ab8759ea0	fix/session-alias-runtime-missing-3689	False	False	False	True	/home/ds/gascity-worktrees/polecat-4	0	false	manual-or-specialized-workflow	3966424:dolt:fd			clean	0	no	no	1.25	1.24	73.7	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5	fcd5a2a6458f9734208fd047cecafc1dc5058219	bd-gc-qxem	False	False	False	True		5	false	gc-framework-pool-slot	1206027:node:cwd;1206069:node:cwd;1206087:codex:cwd;1208874:codebase-memory-mcp:cwd;1311294:tmux:cwd;2674581:dolt:fd;2775149:codebase-memory-mcp:cwd;2781438:codex-code-mode-host:cwd;3383000:tmux:cwd;3461214:sh:cwd;3461224:claude:cwd;4096976:tmux:cwd	gc-526250:active:polecat-gc-526250	rig:gascity:gc-cy3s:blocked	dirty	66	no	no	1.76	1.0	1839.7	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-20n8	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.13	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-3nt1	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.21	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-4z5l	40eb57c1f053059a579b2d7d110b34360f38d444	fix-4299-nudge-sweep-expires	False	False	False	True		0	false	gc-sling/legacy-per-bead				dirty	9	no	no	0.11	0.11	318.2	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-5cgt	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.29	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-71yw	e3ce4b7afe86d4531ed56528a0a6c9513dd59ace		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	3.4	2.98	70.1	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-72v9	813921786618ba5cb234739c7506bc72d8b8333d		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	2.86	2.63	70.3	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-9q5q	813921786618ba5cb234739c7506bc72d8b8333d		True	False	False	True		0	false	gc-sling/legacy-per-bead				dirty	1	no	no	2.86	2.22	70.4	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-c5zd7	579ec432a862f3bdd7f47de260d6e5368d9c3863	verify-c5zd7	False	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	8.48	8.48	63.4	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-f6pi	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.29	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-fciz	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.5	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-j4sr	32e12b7b2a06a978a8b06a63c64fe1f6312a3586	bd-gc-j4sr	False	False	False	True		0	false	gc-sling/legacy-per-bead	2259732:tmux:cwd;4097730:dolt:fd;8506:tmux:cwd;97913:tmux:cwd			clean	0	no	no	3.62	3.63	312.2	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-lca2	813921786618ba5cb234739c7506bc72d8b8333d		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	2.86	2.63	70.3	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-p790	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.29	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-td84	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				dirty	9	no	no	0.82	0.21	74.1	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-w5gt	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.71	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-xfc6	b1241eb395c225a750e1dd11701129f02965ce1c	fix/named-session-trigger-stamp-4373	False	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.6	0.6	317.9	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5-zitn	813921786618ba5cb234739c7506bc72d8b8333d		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	2.86	2.27	312.4	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5/worktrees/gc-74rxa	3609cff6f717bf0fdf0641bd3c0271b752657e93		True	False	False	True	/home/ds/gascity-worktrees/polecat-5	0	true	mol-focus-review/workspace-setup				clean	0	no	yes	11.3	11.3	532.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5/worktrees/gc-8mld-ship	6de10e48157d803053f2529876172125f0ccb969	fix/rig-name-validation-3109-port	False	False	False	True	/home/ds/gascity-worktrees/polecat-5	0	true	mol-focus-review/workspace-setup	1206027:node:cwd;1206069:node:cwd;1206087:codex:cwd;1208874:codebase-memory-mcp:cwd;2775149:codebase-memory-mcp:cwd;2781438:codex-code-mode-host:cwd;4096976:tmux:cwd			dirty	3	no	no	0.95	0.93	554.7	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5/worktrees/gc-9647d	fc6fde9c5e17c17a245adeac2c7622d816ad741d	work/gc-9647d	False	False	False	True	/home/ds/gascity-worktrees/polecat-5	0	true	mol-focus-review/workspace-setup				dirty	4	no	no	6.43	6.42	64.9	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5/worktrees/gc-ebwwb	51d3455b7b6aadbfa86e39f55d672d22ce3823ef	work/gc-ebwwb	False	False	False	True	/home/ds/gascity-worktrees/polecat-5	0	true	mol-focus-review/workspace-setup				clean	0	no	no	6.23	6.24	64.8	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-5/worktrees/gc-gtesy	f9fbc341d30ba380e66d920b5cb79689782508cf	work/gc-gtesy	False	False	False	True	/home/ds/gascity-worktrees/polecat-5	0	true	mol-focus-review/workspace-setup				dirty	1	no	no	5.89	5.9	66.1	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6	9662f21603376602fe70e5ca4a8025faeaeb76bb	fix-4299-nudge-sweep-protect-queued	False	False	False	True		1	false	gc-framework-pool-slot	1229989:tmux:cwd;1780139:tmux:cwd;1956219:tmux:cwd;2738504:tmux:cwd;3304669:sh:cwd;3304688:claude:cwd;454010:tmux:cwd;626464:tmux:cwd;992879:dolt:fd	gc-526222:active:polecat-gc-526222	rig:gascity:gc-ic4f:open;rig:gascity:gc-v78p:blocked	dirty	10	no	no	0.69	0.7	829.2	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-1fbg	6f05b4e43e0b2c489e91330690f32c3253a24950	bd-gc-1fbg	False	False	False	True		0	false	gc-sling/legacy-per-bead	14915:dolt:fd;2556213:tmux:cwd			clean	0	no	no	3.5	3.65	70.2	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-5bdr	a0c62a38578b7f19a7b3262a276103bc5f6f6879	bd-gc-5bdr-4421-nudge-skip-closed	False	False	False	True		0	false	gc-sling/legacy-per-bead	3452922:tmux:cwd;4042357:tmux:cwd			clean	0	no	no	0.93	0.94	317.9	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-8d65	4169ba4a21131c0c19784c21dd6b0629d473a121		True	False	False	True		0	false	gc-sling/legacy-per-bead			rig:gascity:gc-8d65:blocked	clean	0	yes	yes	1.39	1.38	73.6	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-ebc8	813921786618ba5cb234739c7506bc72d8b8333d		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	2.86	2.38	70.3	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-fwdv	2cddaa108290ad459c89e38f283c8b19820a0f0f	work/gc-fwdv	False	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	3.68	1.87	312.4	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-i42a	78128ec184148cbb02709db76e63dfc48de378ad		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	yes	yes	3.49	3.48	70.1	measured	True	False	safe-cleanup-candidate
/home/ds/gascity-worktrees/polecat-6-iwbul	011bfdd546eb45e4a3f0185e1bb16f246f697364	fix/sling-nudge-named-session-3412	False	False	False	True		0	false	gc-sling/legacy-per-bead				dirty	2	no	no	17.86	17.93	292.5	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-qxem	fcd5a2a6458f9734208fd047cecafc1dc5058219	bd-gc-qxem	False	False	False	True		0	false	gc-sling/legacy-per-bead	3491399:dolt:fd;633556:tmux:cwd			dirty	94	no	no	1.76	2.15	313.5	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-sk1o	fd36776f5dbad44889cb5d61d7cf4cd3eeb6a67f	fix/4373-named-trigger-clear	False	False	False	True		0	false	gc-sling/legacy-per-bead	2523405:dolt:fd;3245596:tmux:cwd			clean	0	no	no	1.07	1.08	317.7	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-svv5	1d708460434c4b29d55608d00e18cff94d246652	bd-gc-svv5-4299	False	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.85	0.85	317.9	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-wc3f	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead		gc-520826:asleep:s-gc-520826		dirty	1	no	no	0.82	0.36	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-xgo4	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead			rig:gascity:gc-xgo4:blocked	clean	0	no	no	0.82	0.29	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-xsl2	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.79	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-y17y	e3ce4b7afe86d4531ed56528a0a6c9513dd59ace		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	3.4	3.38	70.1	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6-zp7z	92119a561f34f5a60d5cea71c6d9997cd33415ea		True	False	False	True		0	false	gc-sling/legacy-per-bead				clean	0	no	no	0.82	0.38	74.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-6/worktrees/gc-eagh5	936d83d4a037a59dd5e668f6cb3aef33552b38cf	work/gc-eagh5	False	False	False	True	/home/ds/gascity-worktrees/polecat-6	0	true	mol-focus-review/workspace-setup				clean	0	no	no	10.05	10.07	61.9	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat-gc-6ofqj-1g062	a9e52e5c3436bccb843694059d782208adf41ab8	bd-gc-1g062	False	False	False	True		0	false	manual-or-specialized-workflow				clean	0	no	no	11.07	11.07	509.8	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-0vz2r	7d6c958ccc984ea43192ae818651436a71f455bf	fix/storehealth-3374	False	False	False	True		0	false	legacy-polecat-provisioner				clean	0	no	no	19.05	19.05	527.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-4rrz	db78317adb7374e7e40fb5aadbce9c240acb760b	bd-gc-4rrz	False	False	False	True		0	false	legacy-polecat-provisioner	1826883:dolt:fd		rig:gascity:gc-4rrz:open	dirty	1	no	no	3.6	3.62	312.4	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-5bzne-set-up-a-per-bead-worktree/worktrees/gc-eqbom	c2f35f5f7ea5a41499c253acad6db21197982aa3	work/gc-eqbom	False	False	False	True		0	true	legacy-polecat-provisioner				clean	0	yes	yes	6.44	6.43	64.8	measured	False	True	safe-cleanup-candidate
/home/ds/gascity-worktrees/polecat/gc-akvn6	4189caf4fcac0d7b199a143346c2c1b704674994	polecat-gc-akvn6-review-scratch	False	False	False	True		0	false	legacy-polecat-provisioner				clean	0	yes	yes	15.16	14.95	58.8	measured	False	True	safe-cleanup-candidate
/home/ds/gascity-worktrees/polecat/gc-c7ikc-set-up-a-per-bead-worktree/worktrees/gc-jqja7	c3cb9f63639c56c88c16f7de1277e1e64c434ac2	work/gc-jqja7	False	False	False	True		0	true	legacy-polecat-provisioner				clean	0	no	no	6.7	6.74	64.5	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-caa4k-load-context-and-understand-assignment/worktrees/gc-too7n	5bfef9e570ea0c5af00ccaa24104707138ebbc09	refactor/gc-beads-canonical-files-to-go	False	False	False	True		0	true	legacy-polecat-provisioner				clean	0	no	no	11.01	11.05	60.6	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-dnfu6-mol-adopt-pr-review-incoming-pr-3564	1be916dc8a330579ec1da7030d9ea1a7e3701c9f	fix/ga-zzj6xu-pack-pins	False	False	False	True		0	false	legacy-polecat-provisioner				clean	0	no	no	31.89	25.0	50.5	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-doi5s	4189caf4fcac0d7b199a143346c2c1b704674994	polecat-gc-doi5s-review-scratch	False	False	False	True		0	false	legacy-polecat-provisioner				clean	0	yes	yes	15.16	14.95	58.8	measured	False	True	safe-cleanup-candidate
/home/ds/gascity-worktrees/polecat/gc-eeuu1-load-context-and-understand-assignment/worktrees/gc-dq8ns	37b529002e1fd56db5b2ef987779fd40307e0a92	bd-gc-dq8ns	False	False	False	True		0	true	legacy-polecat-provisioner				clean	0	no	no	10.77	10.81	61.7	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-g421k	e8f07103766653f2697fa7462c9664b377217305		True	False	False	True		0	false	legacy-polecat-provisioner				clean	0	yes	yes	11.06	11.03	60.6	measured	False	False	safe-cleanup-candidate
/home/ds/gascity-worktrees/polecat/gc-i1q43-work	1703f8b4cc17fab72063358a4a40f7bcefbad6c7	fix/ralph-check-path-workdir-fallback-3008	False	False	False	True		0	false	legacy-polecat-provisioner				clean	0	no	yes	22.52	22.52	286.3	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-jlt8c/worktrees/gc-lc3g4	bcf2df015203c12c4fa4929fe042e38d7fc97ae0	work/gc-lc3g4	False	False	False	True		0	true	legacy-polecat-provisioner				dirty	1	no	no	6.75	6.76	303.6	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-m6qly-load-context-and-understand-assignment/worktrees/gc-dvvym	e8f07103766653f2697fa7462c9664b377217305		True	False	False	True		0	true	legacy-polecat-provisioner				clean	0	yes	yes	11.06	11.05	60.6	measured	False	False	safe-cleanup-candidate
/home/ds/gascity-worktrees/polecat/gc-o34vz-load-context-and-understand-assignment/worktrees/gc-fzvtu	bd5d8bea617be0e2047defd4b6c4920697b2f8c8	work/gc-fzvtu	False	False	False	True		0	true	legacy-polecat-provisioner				dirty	1	no	no	6.39	6.41	65.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-tq28z-set-up-a-per-bead-worktree/worktrees/gc-ijj5e	3d70a1ab8f3390187e7682fa4b078397e53a42b5		True	False	False	True		0	true	legacy-polecat-provisioner				clean	0	yes	yes	10.96	10.8	61.7	measured	False	False	safe-cleanup-candidate
/home/ds/gascity-worktrees/polecat/gc-y10ec/worktrees/gc-d8qtj	78ad3168aa127c0411d91b89d803d51668f059ce	work/gc-d8qtj-r2	False	False	False	True		0	true	legacy-polecat-provisioner				clean	0	no	no	6.72	6.73	303.5	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/polecat/gc-zvr8m/worktrees/gc-fwaj6	fcfc0a26fee7281e6fd575b8380cffdb6ef6119a	bd-gc-fwaj6	False	False	False	True		0	true	legacy-polecat-provisioner				clean	0	no	no	10.98	10.98	535.8	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/pr-3557	136d83baaaf76b58eae89cb0a2f09727afeaafcd	polecat/ga-cd7cxp2	False	False	False	True		0	false	pr-review-workflow				clean	0	no	no	34.1	25.03	50.4	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/pr-3571	18e7d9445d943cb1fc85bb4e45f11afdbafe9765	agent-pack-route-templates	False	False	False	True		0	false	pr-review-workflow				clean	0	no	no	24.98	24.97	285.6	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/pr-3592	4b20e2c419748fc6622cf9d1f6e55bb970e3b2fe	fix/convoy-ready-exclusion	False	False	False	True		0	false	pr-review-workflow				clean	0	no	no	31.61	24.95	50.5	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/pr-3739	a4792b64cb82007a15e774ebad511fbcce024a5c	upstream-bd-backup-freshness	False	False	False	True		0	false	pr-review-workflow				clean	0	no	no	25.16	25.03	52.9	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/pr-4087-review	20af9db68a362b7218f58f4875ca5f32918ed0bf		True	False	False	True		0	false	pr-review-workflow				clean	0	no	yes	12.16	12.12	59.8	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/recovery-gc-28jm-current	d085f661672654170c4d18833560726d0dfdb781	recovery/gc-28jm-current	False	False	False	True		0	false	manual-recovery			rig:gascity:gc-28jm:blocked	clean	0	no	no	1.15	1.44	313.7	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/recovery-gc-6mdz-current	d97cbe16a5641b308fd1a4b22a4e8f27597a0554	recovery/gc-6mdz-current	False	False	False	True		0	false	manual-recovery			rig:gascity:gc-6mdz:blocked	clean	0	no	no	1.42	1.44	317.6	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/recovery-gc-fwdv-current	e4c550f0b46962983b1c62d104efa0bbdd4d0dd3	recovery/gc-fwdv-current	False	False	False	True		0	false	manual-recovery			rig:gascity:gc-fwdv:blocked	clean	0	no	no	1.42	1.73	313.8	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/recovery-gc-iv7t-current	7c2f30dabfa9ac8771fd45f0b06650309d39a1f1	recovery/gc-iv7t-current	False	False	False	True		0	false	manual-recovery			rig:gascity:gc-iv7t:blocked	clean	0	no	no	1.76	1.85	71.6	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/recovery-gc-qxem	9ba7a544f36fbf701a7c793e584172a71962f4ef	recovery/gc-qxem	False	False	False	True		0	false	manual-recovery				clean	0	yes	yes	1.92	1.94	555.6	measured	False	False	safe-cleanup-candidate
/home/ds/gascity-worktrees/recovery-gc-qxem-scoped-current	7d0422be5e8e94f4091f75005d8fae27b7db3255	recovery/gc-qxem-scoped-current	False	False	False	True		0	false	manual-recovery				clean	0	no	no	1.48	1.48	556.1	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/recovery-gc-u6an-current	aba95b306ed5635a88f68523483b618eb193e5fc	recovery/gc-u6an-current	False	False	False	True		0	false	manual-recovery			rig:gascity:gc-u6an:blocked	clean	0	no	no	1.42	1.44	314.0	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/revert-issue-linkage-gate	5e2873681ab52235dc20d44c33faaa4da982f7e5	revert/pr-issue-linkage-gate	False	False	False	True		0	false	manual-or-specialized-workflow				clean	0	no	yes	22.31	22.31	53.6	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/ship-beads-110	80693f4af865abc1c7fa7d8c5cf589bad2774948	bd-gc-seqsc	False	False	False	True		0	false	ship-workflow				clean	0	no	no	16.12	16.24	531.8	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/ship-split-3332	0dae221e8de244d9221865aa4cfaa984fedf0f5a	perf/3332-wisps-dolt-cpu	False	False	False	True		0	false	ship-workflow				dirty	1	no	yes	36.83	37.34	511.5	measured	False	False	preservation-required-wip
/home/ds/gascity-worktrees/testenv-fix	218c70e8ac68e1de79d47c8288b837cc184ddc4f	fix/testenv-import-beadstest	False	False	False	True		0	false	manual-or-specialized-workflow				clean	0	no	yes	25.14	25.15	52.9	measured	False	False	preservation-required-wip
/home/ds/gascity-wt-3407	9a08373383720e26faf92cdeb553849bf1901b31	fix-3407-order-gate-stall	False	False	False	True		0	false	unknown/manual	2331859:node:cwd;2332085:esbuild:cwd			clean	0	no	no	3.16	3.21	282.6	measured	False	False	preservation-required-wip
/home/ds/gascity/.claude/worktrees/agent-a01eda32d6be2449b	13ffdc80d0732119bd98129904fc394f61dcc396	worktree-agent-a01eda32d6be2449b	False	False	False	True	/home/ds/gascity	0	true	claude-reviewer				dirty	8	no	no	76.82	76.83	41.7	measured	False	False	preservation-required-wip
/home/ds/gascity/.claude/worktrees/agent-af6ea0d24213351e6	022393bb22ca46c69fe7c851b8bad03ac82abe93	worktree-agent-af6ea0d24213351e6	False	False	False	True	/home/ds/gascity	0	true	claude-reviewer				dirty	1	no	no	77.45	77.45	32.1	measured	False	False	preservation-required-wip
/home/ds/gascity/.claude/worktrees/wf_fcd3fd59-391-6	768f6d62989755f77df2a4debb44b56fedd3075e	fix/3897-supervisor-log-rotation	False	False	False	True	/home/ds/gascity	0	true	claude-reviewer				clean	0	no	yes	16.48	15.35	529.0	measured	False	False	preservation-required-wip
/home/ds/gascity/.claude/worktrees/wf_fcd3fd59-391-7	c2e5d77132d9847540e3b0d529751863330847df	fix/3896-launchd-agent-cleanup	False	False	False	True	/home/ds/gascity	0	true	claude-reviewer				clean	0	no	yes	17.05	17.05	293.7	measured	False	False	preservation-required-wip
/tmp/claude-1000/main-verify	ed3d0626f505cbf1eb169488556b9b45184167d6		True	False	False	True		0	false	claude-reviewer				clean	0	yes	yes	2.94	2.89	70.5	measured	False	False	safe-cleanup-candidate
